2024-03-01 17:32:35,275 INFO    StreamThr :11509 [internal.py:wandb_internal():87] W&B internal server running at pid: 11509, started at: 2024-03-01 17:32:35.275438
2024-03-01 17:32:40,751 INFO    SenderThread:11509 [dir_watcher.py:finish():406] scan save: /home/dariusstrongman/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240301_173235-7a1ew4p9/files/wandb-summary.json wandb-summary.json
2024-03-01 17:32:40,751 INFO    SenderThread:11509 [sender.py:transition_state():585] send defer: 10
2024-03-01 17:32:40,751 DEBUG   SenderThread:11509 [sender.py:send_request():361] send_request: poll_exit
2024-03-01 17:32:40,752 DEBUG   HandlerThread:11509 [handler.py:handle_request():144] handle_request: defer
2024-03-01 17:32:40,752 INFO    HandlerThread:11509 [handler.py:handle_request_defer():170] handle defer: 10
2024-03-01 17:32:40,752 DEBUG   SenderThread:11509 [sender.py:send_request():361] send_request: defer
2024-03-01 17:32:40,755 INFO    SenderThread:11509 [sender.py:send_request_defer():581] handle sender defer: 10
2024-03-01 17:32:40,755 INFO    SenderThread:11509 [file_pusher.py:finish():160] shutting down file pusher
2024-03-01 17:32:41,239 INFO    Thread-20 :11509 [upload_job.py:push():143] Uploaded file /home/dariusstrongman/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240301_173235-7a1ew4p9/files/requirements.txt
2024-03-01 17:32:41,240 INFO    Thread-18 :11509 [upload_job.py:push():143] Uploaded file /home/dariusstrongman/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240301_173235-7a1ew4p9/files/config.yaml
2024-03-01 17:32:41,294 INFO    Thread-19 :11509 [upload_job.py:push():143] Uploaded file /home/dariusstrongman/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240301_173235-7a1ew4p9/files/conda-environment.yaml
2024-03-01 17:32:41,301 INFO    Thread-17 :11509 [upload_job.py:push():143] Uploaded file /home/dariusstrongman/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240301_173235-7a1ew4p9/files/output.log
2024-03-01 17:32:41,321 INFO    Thread-21 :11509 [upload_job.py:push():143] Uploaded file /home/dariusstrongman/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240301_173235-7a1ew4p9/files/wandb-summary.json
2024-03-01 17:32:41,383 DEBUG   HandlerThread:11509 [handler.py:handle_request():144] handle_request: poll_exit
2024-03-01 17:32:41,384 DEBUG   SenderThread:11509 [sender.py:send_request():361] send_request: poll_exit
2024-03-01 17:32:41,531 INFO    Thread-12 :11509 [sender.py:transition_state():585] send defer: 11
2024-03-01 17:32:41,532 DEBUG   HandlerThread:11509 [handler.py:handle_request():144] handle_request: defer
2024-03-01 17:32:41,532 INFO    HandlerThread:11509 [handler.py:handle_request_defer():170] handle defer: 11
2024-03-01 17:32:41,532 DEBUG   SenderThread:11509 [sender.py:send_request():361] send_request: defer
2024-03-01 17:32:41,532 INFO    SenderThread:11509 [sender.py:send_request_defer():581] handle sender defer: 11
2024-03-01 17:32:41,532 INFO    SenderThread:11509 [file_pusher.py:join():165] waiting for file pusher
2024-03-01 17:32:41,532 INFO    SenderThread:11509 [sender.py:transition_state():585] send defer: 12
2024-03-01 17:32:41,532 DEBUG   HandlerThread:11509 [handler.py:handle_request():144] handle_request: defer
2024-03-01 17:32:41,533 INFO    HandlerThread:11509 [handler.py:handle_request_defer():170] handle defer: 12
2024-03-01 17:32:41,533 DEBUG   SenderThread:11509 [sender.py:send_request():361] send_request: defer
2024-03-01 17:32:41,533 INFO    SenderThread:11509 [sender.py:send_request_defer():581] handle sender defer: 12
2024-03-01 17:32:41,587 INFO    SenderThread:11509 [sender.py:transition_state():585] send defer: 13
2024-03-01 17:32:41,587 DEBUG   HandlerThread:11509 [handler.py:handle_request():144] handle_request: defer
2024-03-01 17:32:41,588 INFO    HandlerThread:11509 [handler.py:handle_request_defer():170] handle defer: 13
2024-03-01 17:32:41,588 DEBUG   SenderThread:11509 [sender.py:send_request():361] send_request: defer
2024-03-01 17:32:41,588 INFO    SenderThread:11509 [sender.py:send_request_defer():581] handle sender defer: 13
2024-03-01 17:32:41,588 INFO    SenderThread:11509 [sender.py:transition_state():585] send defer: 14
2024-03-01 17:32:41,588 DEBUG   HandlerThread:11509 [handler.py:handle_request():144] handle_request: defer
2024-03-01 17:32:41,588 INFO    HandlerThread:11509 [handler.py:handle_request_defer():170] handle defer: 14
2024-03-01 17:32:41,589 DEBUG   SenderThread:11509 [sender.py:send():334] send: final
2024-03-01 17:32:41,589 DEBUG   SenderThread:11509 [sender.py:send():334] send: footer
2024-03-01 17:32:41,589 DEBUG   SenderThread:11509 [sender.py:send_request():361] send_request: defer
2024-03-01 17:32:41,589 INFO    SenderThread:11509 [sender.py:send_request_defer():581] handle sender defer: 14
2024-03-01 17:32:41,589 DEBUG   HandlerThread:11509 [handler.py:handle_request():144] handle_request: poll_exit
2024-03-01 17:32:41,589 DEBUG   HandlerThread:11509 [handler.py:handle_request():144] handle_request: poll_exit
2024-03-01 17:32:41,590 DEBUG   HandlerThread:11509 [handler.py:handle_request():144] handle_request: server_info
2024-03-01 17:32:41,590 DEBUG   HandlerThread:11509 [handler.py:handle_request():144] handle_request: get_summary
2024-03-01 17:32:41,590 DEBUG   HandlerThread:11509 [handler.py:handle_request():144] handle_request: sampled_history
2024-03-01 17:32:41,591 DEBUG   SenderThread:11509 [sender.py:send_request():361] send_request: poll_exit
2024-03-01 17:32:41,591 DEBUG   SenderThread:11509 [sender.py:send_request():361] send_request: poll_exit
2024-03-01 17:32:41,591 DEBUG   SenderThread:11509 [sender.py:send_request():361] send_request: server_info
2024-03-01 17:32:41,691 INFO    MainThread:11509 [wandb_run.py:_footer_history_summary_info():3427] rendering history
2024-03-01 17:32:41,691 INFO    MainThread:11509 [wandb_run.py:_footer_history_summary_info():3459] rendering summary
2024-03-01 17:32:41,691 INFO    MainThread:11509 [wandb_run.py:_footer_sync_info():3383] logging synced files
2024-03-01 17:32:41,691 DEBUG   HandlerThread:11509 [handler.py:handle_request():144] handle_request: shutdown
2024-03-01 17:32:41,691 INFO    HandlerThread:11509 [handler.py:finish():841] shutting down handler
2024-03-01 17:32:42,628 INFO    WriterThread:11509 [datastore.py:close():299] close: /home/dariusstrongman/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240301_173235-7a1ew4p9/run-7a1ew4p9.wandb
2024-03-01 17:32:42,711 INFO    SenderThread:11509 [sender.py:finish():1491] shutting down sender
2024-03-01 17:32:42,711 INFO    SenderThread:11509 [file_pusher.py:finish():160] shutting down file pusher
2024-03-01 17:32:42,711 INFO    SenderThread:11509 [file_pusher.py:join():165] waiting for file pusher
